model,estimand_class,variable,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,n,rank,fixed_effects,clusters,drop_reason
rematch_019_all_controls_HC1,rematch_sensitivity,mean_eval_capped600,estimated,-0.05788449897983172,0.039320633285541154,-1.4721151248883066,0.14098979182819932,-0.13495152406879923,0.01918252610913579,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_fair_nonnegative,estimated,-0.01099343088844008,0.008479806591675925,-1.2964247202561927,0.19482919998293782,-0.02761354640399024,0.005626684627110079,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,panel_mean_draw_payoff_fair,estimated,0.009421368091435064,0.0038288659378160625,2.460615817959115,0.013869879741639165,0.001916928751683403,0.016925807431186726,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,panel_mean_win_premium_fair,estimated,0.05129189095474118,0.006796118435168136,7.54723323968562,4.4460195156540665e-14,0.03797174358714293,0.06461203832233944,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,active_months,estimated,0.20840310275989982,0.025601910227652812,8.140138798502702,3.9482500981020303e-16,0.15822428077827266,0.25858192474152697,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_speed_bullet,estimated,0.8681780692462837,0.20545356847258883,4.225665563760281,2.382355894722873e-05,0.46549647454477566,1.2708596639477918,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_speed_blitz,estimated,1.4418222316278957,0.33818049293954017,4.263469542832751,2.012769465808555e-05,0.779000645192395,2.1046438180633964,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_speed_rapid,estimated,1.439445106813082,0.3340758023487374,4.308738007042078,1.6418872409806452e-05,0.7846685661032351,2.0942216475229287,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_speed_classical_long,estimated,0.4339269707063238,0.11032253090215456,3.9332579406755555,8.380222582820134e-05,0.2176987834547937,0.650155157957854,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,share_tournament,estimated,0.02944001952099632,0.010567912966233854,2.7857931471485258,0.005339693402510437,0.008727290715424114,0.050152748326568526,HC1,497780,37,match_cell,,
