model,estimand_class,variable,primary_term,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,opportunities,collapsed_rows,chooser_clusters,rank
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_classical_long,False,estimated,0.8165708412284154,0.027142208945081115,30.084907344153343,7.634609246351018e-199,0.7633730892351955,0.8697685932216352,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_rapid,False,estimated,0.11041313076996306,0.00796519371060607,13.861951734198534,1.0770531732309848e-43,0.09480163796729021,0.1260246235726359,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_ultrabullet,False,estimated,6.61940888129601,1.9571136869637704,3.382230130721347,0.0007189988421703687,2.783536541196623,10.455281221395397,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_05_15,False,estimated,-0.9153625218475554,0.08812541296634323,-10.387043771325642,2.84020004602818e-25,-1.0880851573843073,-0.7426398863108036,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_15_30,False,estimated,-1.3018304861104752,0.08577877611633154,-15.176603643131461,5.052756517318609e-52,-1.4699537979364097,-1.1337071742845408,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_180_plus,False,estimated,-1.9701857769741764,0.08576905182785653,-22.970823799340277,9.126482657761256e-117,-2.1382900295449243,-1.8020815244034283,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_30_60,False,estimated,-1.467618356830826,0.08532191540967589,-17.200954172020282,2.6119471461847245e-66,-1.6348462381257638,-1.3003904755358884,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_60_180,False,estimated,-1.750347082063854,0.08537190578502436,-20.502612258316173,2.040409123386447e-93,-1.9176729426940484,-1.5830212214336596,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_15_30,False,estimated,-0.47561325268793553,0.05285522146143268,-8.998415663341422,2.289983381533371e-19,-0.5792075831472321,-0.37201892222863897,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_180_plus,False,estimated,0.6648357289172964,0.052300060547420965,12.711949507486391,5.0753174165315575e-37,0.5623294938550871,0.7673419639795056,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_30_60,False,estimated,-0.41573056997413005,0.05189358502729198,-8.011213134638668,1.1358240855763369e-15,-0.5174401276562893,-0.31402101229197077,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_60_180,False,estimated,-0.11809940006128272,0.051736264390414045,-2.2827198958563537,0.022446873063510713,-0.21950061496113635,-0.016698185161429097,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_missing,False,estimated,-0.7832895662209012,1.1719901945027615,-0.668341399010788,0.5039156928670672,-3.0803481376804065,1.5137690052386041,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_100_200,False,estimated,0.27889895407761633,0.011462688542919172,24.331024352040004,9.20777691094252e-131,0.25643249736749485,0.3013654107877378,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_200_plus,False,estimated,1.1486915490091505,0.023059297699139683,49.81468056817736,0.0,1.1034961560100494,1.1938869420082516,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_50_100,False,estimated,0.029217252011169315,0.008306836594975891,3.5172537315637555,0.00043603675525489015,0.012936151459557232,0.0454983525627814,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_lt_m200,False,estimated,2.6850509178328608,0.04798191896620967,55.95964012451764,0.0,2.5910080847499706,2.779093750915751,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_m100_m50,False,estimated,0.29223749473683824,0.02377648265109488,12.291031395402003,1.0120644355438372e-34,0.24563644506165086,0.33883854441202566,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_m200_m100,False,estimated,0.8060271944370925,0.02686816747210934,29.99933639961839,1.0010970079540095e-197,0.7533665538611676,0.8586878350130174,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_m50_0,False,estimated,-0.0701759327524627,0.022408796352033244,-3.1316243697352957,0.001738421380731709,-0.11409636653934041,-0.026255498965584996,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron,True,estimated,-0.2936971720242274,0.029082672838186812,-10.098699444109906,5.597964251598304e-24,-0.3506981633612348,-0.23669618068721998,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,fair_state,True,estimated,2.7266494094661042,0.008064433624587305,338.1079858048481,0.0,2.7108434100061993,2.742455408926009,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,favorable_draw,True,estimated,-0.03460570810909047,0.022127573859805898,-1.5639178668363072,0.11783685803208918,-0.07797495593955998,0.00876353972137904,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron_x_fair,True,estimated,2.57200285218875,0.13004817573412344,19.777308198825278,4.669613162994026e-87,2.3171131114947325,2.8268925928827677,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron_x_favorable,True,estimated,0.06385076085498365,0.04537628531853241,1.4071394431422521,0.15938604412721025,-0.02508512412155349,0.1527866458315208,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,fair_x_favorable,True,estimated,0.7011480897100727,0.01175811545507603,59.63099209128653,0.0,0.6781026068920599,0.7241935725280855,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron_x_fair_x_favorable,True,estimated,1.4051691100532782,0.20237998905832552,6.943221593160137,3.8325751978088445e-12,1.0085116203073499,1.8018265997992065,HC1,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,intercept,False,estimated,2.3105161966987,0.11411581656338433,20.247116186697482,3.7665450571809016e-91,2.086853306168087,2.5341790872293126,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,tournament_like,False,estimated,-0.9945498490803142,0.029498076939814055,-33.71575208477246,3.3976518471078324e-249,-1.0523650174955412,-0.9367346806650871,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2023_12,False,estimated,-0.03771917559662796,0.02031760212251926,-1.8564777166701902,0.06338549632299734,-0.07754094400898026,0.0021025928157243426,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_01,False,estimated,-0.04624326047283134,0.021170189998475353,-2.1843573664743543,0.0289359984223225,-0.0877360704157131,-0.0047504505299495806,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_02,False,estimated,-0.08988626007051437,0.02161178343551724,-4.159132000313934,3.1945925393336205e-05,-0.13224457724580746,-0.04752794289522126,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_03,False,estimated,-0.11546256598765936,0.02143821368273471,-5.385829607652772,7.211125385754998e-08,-0.1574806926986932,-0.07344443927662553,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_04,False,estimated,-0.13334026082593908,0.021659128329563043,-6.156307806900053,7.446043854777853e-10,-0.17579137228841382,-0.09088914936346434,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_05,False,estimated,-0.14543781537683387,0.021613467049500634,-6.729036810417425,1.7078984840907176e-11,-0.1877994323748983,-0.10307619837876944,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_06,False,estimated,-0.18141829035851842,0.021919964445155284,-8.276395283962936,1.2696005638796296e-16,-0.22438063121342128,-0.13845594950361556,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_07,False,estimated,-0.21061491068773464,0.02203414405019751,-9.558570108642215,1.193948278899543e-21,-0.2538010394562893,-0.16742878191917998,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_08,False,estimated,-0.22532548099766814,0.022230902185601618,-10.135687661997165,3.8366448313146345e-24,-0.2688972486252801,-0.1817537133700562,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_09,False,estimated,-0.20247876437026946,0.022345070417464377,-9.061451165175871,1.2872639574600721e-19,-0.24627429762051103,-0.15868323112002788,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_10,False,estimated,-0.16825164945848314,0.021996222497317273,-7.649115636969195,2.0236620016085754e-14,-0.21136345334915468,-0.1251398455678116,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_11,False,estimated,-0.1880765094488588,0.022233489354258392,-8.459153956993998,2.693242829975371e-17,-0.23165334783385994,-0.14449967106385764,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2024_12,False,estimated,-0.13196316763638194,0.021958279557086333,-6.009722541937264,1.8584110174448639e-09,-0.17500060473073328,-0.0889257305420306,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_01,False,estimated,-0.08252933113039518,0.02220563599874319,-3.7165938924274102,0.0002019266212405925,-0.12605157794173794,-0.039007084319052414,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_02,False,estimated,-0.09261022640745864,0.0226008017893413,-4.097652254582148,4.17361644270915e-05,-0.136906983936296,-0.04831346887862128,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_03,False,estimated,-0.07470554547345998,0.02227131670520871,-3.35433896712484,0.0007955484298885829,-0.11835652410395431,-0.031054566842965647,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_04,False,estimated,-0.08300804626788505,0.022498345626165095,-3.6895177826474703,0.00022467952376063334,-0.12710399340690287,-0.038912099128867214,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_05,False,estimated,-0.12863602442276445,0.0223392419903812,-5.758298534845201,8.49659927708564e-09,-0.17242013416583646,-0.08485191467969243,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_06,False,estimated,-0.08050030629904015,0.022725851502023536,-3.5422349869650565,0.0003967518637724769,-0.12504215676101177,-0.035958455837068526,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_07,False,estimated,-0.11213814551890167,0.022729439358448254,-4.9336080732330645,8.072434247786014e-07,-0.15668702805024742,-0.0675892629875559,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_08,False,estimated,-0.16274611682471374,0.02244039918269502,-7.2523717381202335,4.0953600726147534e-13,-0.20672849102149804,-0.11876374262792944,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_09,False,estimated,-0.09685176595483824,0.02288817897191902,-4.23151907688521,2.321183028933121e-05,-0.1417117724115065,-0.05199175949816996,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,month_2025_10,False,estimated,-0.05511721978999162,0.022832571856575817,-2.413973341952618,0.015779616822313887,-0.09986823830330306,-0.010366201276680184,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_bullet,False,estimated,0.44365160759188527,0.020780536439972713,21.349381854189893,3.951303077093145e-101,0.4029225045901166,0.48438071059365395,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_classical_long,False,estimated,0.8165708412284154,0.05536290222900837,14.749422598018329,3.103081671136873e-49,0.7080615467799467,0.9250801356768841,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_rapid,False,estimated,0.11041313076996306,0.017417946726872954,6.339044004515999,2.3119520497536403e-10,0.07627458250065475,0.14455167903927138,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,speed_ultrabullet,False,estimated,6.61940888129601,2.1819840622562805,3.0336650921506783,0.00241602477522116,2.3427987044332976,10.896019058158723,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_05_15,False,estimated,-0.9153625218475554,0.088994877879586,-10.28556410949944,8.186129886824918e-25,-1.0897892773000843,-0.7409357663950265,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_15_30,False,estimated,-1.3018304861104752,0.08704747813780644,-14.955407255446548,1.4360053597101508e-50,-1.4724404082056135,-1.131220564015337,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_180_plus,False,estimated,-1.9701857769741764,0.08775008606992647,-22.452237544293354,1.21689720085984e-111,-2.142172785311522,-1.7981987686368306,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_30_60,False,estimated,-1.467618356830826,0.08681782302522471,-16.9045744950828,4.16319004782854e-64,-1.6377781631764388,-1.2974585504852134,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,chooser_clock_60_180,False,estimated,-1.750347082063854,0.08701700335357676,-20.115000685000116,5.4538320521512215e-90,-1.9208972746794655,-1.5797968894482426,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_15_30,False,estimated,-0.47561325268793553,0.06707961332375459,-7.0902801778600715,1.3384075432909268e-12,-0.6070868788993676,-0.3441396264765034,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_180_plus,False,estimated,0.6648357289172964,0.06958558206115116,9.554216681453422,1.2452232612983202e-21,0.5284504942341837,0.8012209636004091,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_30_60,False,estimated,-0.41573056997413005,0.06850850663137219,-6.068305826765081,1.2926657658490698e-09,-0.550004775606243,-0.2814563643420171,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_60_180,False,estimated,-0.11809940006128272,0.06882937648767125,-1.7158284164093327,0.0861934515454196,-0.25300249905546635,0.01680369893290093,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,disconnected_clock_missing,False,estimated,-0.7832895662209012,1.1736388827999782,-0.6674025355671488,0.5045150467336125,-3.083579507364684,1.5170003749228815,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_100_200,False,estimated,0.27889895407761633,0.012854871216582962,21.695974185866042,2.2393158609323912e-104,0.25370386946721313,0.30409403868801954,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_200_plus,False,estimated,1.1486915490091505,0.039281694060095726,29.242413711888453,5.6071360041893266e-188,1.071700843399642,1.225682254618659,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_50_100,False,estimated,0.029217252011169315,0.008697187293845917,3.359390918468927,0.0007811448281295558,0.012171078148431942,0.04626342587390669,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_lt_m200,False,estimated,2.6850509178328608,0.07791473103475019,34.46140264073196,3.0389638890887893e-260,2.532340851139625,2.8377609845260965,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_m100_m50,False,estimated,0.29223749473683824,0.024275329382540914,12.038456415220413,2.2309088919514907e-33,0.2446587234342111,0.33981626603946535,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_m200_m100,False,estimated,0.8060271944370925,0.028737900542349256,28.047532325797437,4.281173362315633e-173,0.7497019443827938,0.8623524444913911,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,rating_gap_m50_0,False,estimated,-0.0701759327524627,0.022539170703744747,-3.1135099722548083,0.0018487626215024898,-0.11435189557320272,-0.02599996993172269,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron,True,estimated,-0.2936971720242274,0.052612018579501076,-5.582320921225003,2.3732992956984172e-08,-0.3968148335940017,-0.19057951045445312,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,fair_state,True,estimated,2.7266494094661042,0.0124188677685675,219.55700473495094,0.0,2.702308875910947,2.7509899430212617,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,favorable_draw,True,estimated,-0.03460570810909047,0.022280401734169133,-1.5531904909963674,0.12037763238797781,-0.07827449306914575,0.009063076850964795,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron_x_fair,True,estimated,2.57200285218875,0.31588382740800725,8.142242903960563,3.88021808636268e-16,1.9528819271703894,3.191123777207111,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron_x_favorable,True,estimated,0.06385076085498365,0.0483256240451272,1.321260969032885,0.1864143634008178,-0.030865721803888496,0.1585672435138558,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,fair_x_favorable,True,estimated,0.7011480897100727,0.012611410461926294,55.59632618626052,0.0,0.6764301794104455,0.7258660000096999,CR1_chooser,29999290,26814055,1297950,53
patron_by_fair_state_by_favorable_price,appendix_secondary,patron_x_fair_x_favorable,True,estimated,1.4051691100532782,0.24394877495559797,5.760099063047306,8.406458422834617e-09,0.9270382970676394,1.883299923038917,CR1_chooser,29999290,26814055,1297950,53
