model,estimand_class,variable,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,n,rank,fixed_effects,clusters,drop_reason
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log_playtime_total,estimated,0.1557344412037679,0.017118435564263065,9.097469252907874,9.246112452869469e-20,0.1221829240261427,0.1892859583813931,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,play_time_total_seconds__missing,estimated,-0.21189127488802675,0.18806402866646935,-1.126697521001291,0.25987039092615133,-0.580489997861815,0.15670744808576145,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_eval_disconnected_better,estimated,-0.015669134444018573,0.008649675990219152,-1.8115284851983886,0.07005908379766651,-0.03262218786278894,0.0012839189747517951,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_eval_roughly_equal,estimated,0.004804523351762846,0.01772287670243759,0.2710916197426367,0.7863205668096428,-0.029931676687458823,0.039540723390984515,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_eval_modestly_worse,estimated,0.022082883092158334,0.012443163197264122,1.7747001097770458,0.07594741719898544,-0.0023052686282336136,0.046471034812550285,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_eval_clearly_worse,estimated,-0.08904842362217424,0.037658287543164075,-2.364643467128095,0.018047435714113914,-0.16285731092622918,-0.015239536318119307,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,mean_eval_capped600,estimated,-0.03775316074729629,0.027437549165698013,-1.375966946584817,0.16883186678426526,-0.0915297689361114,0.016023447441518825,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_fair_nonnegative,estimated,-0.007547294874904076,0.005791768646863707,-1.3031071051139105,0.19253819826209842,-0.018898952829545224,0.0038043630797370727,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,panel_mean_draw_payoff_fair,estimated,0.004136868060951461,0.003132944850993562,1.3204407538931051,0.18668790448871395,-0.0020035910125461263,0.010277327134449048,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,panel_mean_win_premium_fair,estimated,0.04838842366587601,0.004816917965846792,10.045515412336806,9.614374419518876e-24,0.03894743793633236,0.057829409395419654,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,active_months,estimated,0.18530709410460572,0.01743707188837597,10.62719103820043,2.2271972144528955e-26,0.15113106120755299,0.21948312700165845,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_speed_bullet,estimated,0.8002827431257629,0.14378950587768524,5.565654727310382,2.6116992124269278e-08,0.5184604902506893,1.0821049960008364,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_speed_blitz,estimated,1.3286437790334276,0.2357773342603166,5.635163291677991,1.7489253923125775e-08,0.8665286955123452,1.79075886255451,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_speed_rapid,estimated,1.3507012857831455,0.23271248910016815,5.804163287522369,6.468821338960186e-09,0.894593188394146,1.806809383172145,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_speed_classical_long,estimated,0.41615325615191523,0.07597025947683177,5.477844343533238,4.3053860466895385e-08,0.2672542836811622,0.5650522286226682,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,share_tournament,estimated,0.028567909049477046,0.007438693428476774,3.840447159727473,0.00012281040548352604,0.013988337837627794,0.043147480261326296,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log1p_current_bullet_games,estimated,0.04217602908146356,0.012517467757672757,3.3693738939819657,0.0007533915633934626,0.017642243098783608,0.06670981506414352,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log1p_current_blitz_games,estimated,-0.016249045857497868,0.015365472300098777,-1.0575038332790727,0.2902817060937377,-0.0463648181711393,0.01386672645614356,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log1p_current_rapid_games,estimated,0.04680351833228509,0.010714238560012745,4.36834760306377,1.2519012811851636e-05,0.02580399663288982,0.06780304003168036,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,log1p_current_classical_games,estimated,0.1370051289071635,0.011763658520776857,11.646472792897413,2.3915403310927317e-31,0.11394878188001312,0.16006147593431386,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,mean_chooser_elo,estimated,-0.2243522934617428,0.021419945006620384,-10.473990170955199,1.1374505664847108e-25,-0.26633461422554733,-0.18236997269793825,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,sd_chooser_elo,estimated,0.02825013991512123,0.007820164798672483,3.6124737320007436,0.00030328983809044024,0.01292289855655524,0.04357738127368722,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,rating_tier_1200_1599,estimated,-0.08620962572038482,0.023619458533120204,-3.6499408146676195,0.00026230073944635466,-0.1325029137796377,-0.039916337661131965,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,rating_tier_1600_1999,estimated,0.00497086927531365,0.0416777037985192,0.11926926923191636,0.9050620292821023,-0.07671592912811219,0.08665766767873949,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,rating_tier_2000_2399,estimated,0.40548463515260336,0.07072454445216733,5.7332944071042,9.849844255052512e-09,0.2668670752033533,0.5441021951018534,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,rating_tier_2400_plus,estimated,1.2668024146134913,0.24050916650446907,5.267168952539495,1.3854369020307227e-07,0.7954131103129848,1.7381917189139977,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,current_bullet_rating,estimated,0.10868224834033252,0.009648850137669846,11.2637513060783,1.981407634515666e-29,0.08977084957827527,0.12759364710238977,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,current_blitz_rating,estimated,0.005145447020699412,0.011032654442486247,0.46638341185458787,0.6409410829526074,-0.01647815834044946,0.026769052381848284,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,current_rapid_rating,estimated,0.11027502846047094,0.010600939492077943,10.402382594757682,2.418100490551265e-25,0.08949756885370984,0.13105248806723205,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,current_classical_rating,estimated,0.12985375501046392,0.009000565581378626,14.427288356091738,3.485160162562705e-47,0.112212970630471,0.14749453939045684,HC1,944872,36,match_cell,,
corrected_dates_all_controls_exclude_disabled_HC1,postcertification_sensitivity,current_correspondence_rating,estimated,0.31530330358439085,0.013981493101228136,22.551475818894804,1.298813323315239e-112,0.28790008065588846,0.34270652651289324,HC1,944872,36,match_cell,,
